User_ID_Anon,Timestamp,Step_Order,Channel,Conversion_Flag
9306fea4,2025-02-10 04:05:23,1,Referral,0
9306fea4,2025-02-11 01:37:39,2,Search Ads,0
9306fea4,2025-02-11 15:39:42,3,Display Ads,1
930b1675,2025-02-10 08:39:00,1,Email,1
930b1675,2025-02-11 02:51:12,2,Email,0
930b1675,2025-02-11 23:02:18,3,Direct Traffic,0
93191e74,2025-02-11 17:18:17,1,Social Media,0
9341f042,2025-02-10 01:17:31,1,Referral,0
9341f042,2025-02-10 14:36:35,2,Referral,1
9341f042,2025-02-10 19:36:55,3,Email,0
9341f042,2025-02-10 21:10:17,4,Display Ads,1
9341f042,2025-02-11 01:50:19,5,Email,0
937a370c,2025-02-10 07:07:37,1,Search Ads,0
937a370c,2025-02-10 21:48:40,2,Direct Traffic,1
937a370c,2025-02-11 11:02:53,3,Direct Traffic,1
938b0055,2025-02-10 00:44:05,1,Direct Traffic,1
938b0055,2025-02-10 03:34:04,2,Display Ads,0
938b0055,2025-02-11 04:09:55,3,Referral,1
938f7ead,2025-02-11 05:46:57,1,Display Ads,1
93c3b2d2,2025-02-10 07:45:29,1,Direct Traffic,0
93c3b2d2,2025-02-10 20:53:34,2,Direct Traffic,1
93c3b2d2,2025-02-11 12:54:32,3,Display Ads,0
93d50387,2025-02-11 19:24:21,1,Search Ads,0
93dc7001,2025-02-10 05:52:27,1,Search Ads,1
93dc7001,2025-02-10 11:58:57,2,Referral,1
93dc7001,2025-02-11 14:24:12,3,Search Ads,1
93e0ea2f,2025-02-10 11:42:36,1,Display Ads,1
93e0ea2f,2025-02-11 09:06:36,2,Direct Traffic,1
93fdea5f,2025-02-10 14:03:42,1,Display Ads,1
93fdea5f,2025-02-11 16:37:55,2,Referral,0
93fdea5f,2025-02-11 19:05:16,3,Social Media,1
93fdea5f,2025-02-11 19:28:53,4,Email,1
9402ea5b,2025-02-10 03:21:56,1,Direct Traffic,0
9402ea5b,2025-02-10 03:22:41,2,Email,1
9402ea5b,2025-02-10 12:32:31,3,Referral,0
9402ea5b,2025-02-10 13:43:54,4,Display Ads,0
9402ea5b,2025-02-11 05:50:24,5,Display Ads,0
9402ea5b,2025-02-11 12:32:04,6,Display Ads,1
9402ea5b,2025-02-11 23:08:57,7,Email,1
94237493,2025-02-10 03:19:06,1,Email,1
94237493,2025-02-11 17:01:22,2,Email,1
94237493,2025-02-11 22:25:56,3,Display Ads,0
942fa864,2025-02-10 01:22:57,1,Email,0
942fa864,2025-02-10 02:25:16,2,Social Media,0
942fa864,2025-02-10 18:22:50,3,Display Ads,0
942fa864,2025-02-10 19:04:38,4,Direct Traffic,0
942fa864,2025-02-11 09:39:35,5,Social Media,1
942fa864,2025-02-11 10:32:53,6,Referral,1
942fa864,2025-02-11 20:41:43,7,Referral,1
944adca1,2025-02-10 03:20:33,1,Display Ads,0
944adca1,2025-02-10 16:13:59,2,Social Media,1
944adca1,2025-02-11 12:42:06,3,Direct Traffic,0
944adca1,2025-02-11 19:41:38,4,Email,0
944adca1,2025-02-11 21:24:40,5,Direct Traffic,1
946c58af,2025-02-10 11:01:22,1,Search Ads,1
946c58af,2025-02-11 00:36:50,2,Referral,1
946c58af,2025-02-11 21:21:55,3,Direct Traffic,1
946fdf76,2025-02-10 14:35:05,1,Social Media,0
946fdf76,2025-02-10 19:50:18,2,Referral,0
946fdf76,2025-02-11 07:43:14,3,Search Ads,0
946fdf76,2025-02-11 11:02:38,4,Referral,0
946fdf76,2025-02-11 13:25:53,5,Search Ads,1
9476ddaf,2025-02-10 00:35:06,1,Display Ads,0
9476ddaf,2025-02-11 00:58:13,2,Direct Traffic,1
94877481,2025-02-10 22:45:33,1,Direct Traffic,0
94877481,2025-02-11 03:44:23,2,Display Ads,0
94877481,2025-02-11 08:32:37,3,Referral,1
94877481,2025-02-11 18:56:37,4,Direct Traffic,0
9492337d,2025-02-10 01:41:06,1,Referral,1
9492337d,2025-02-10 03:13:51,2,Display Ads,1
949d5d7c,2025-02-10 10:11:44,1,Referral,0
949d5d7c,2025-02-10 21:05:31,2,Display Ads,1
949d5d7c,2025-02-11 01:31:51,3,Referral,0
949d5d7c,2025-02-11 06:26:08,4,Social Media,1
949d5d7c,2025-02-11 18:44:29,5,Search Ads,1
94a3e582,2025-02-10 20:35:12,1,Search Ads,1
94a3e582,2025-02-11 17:17:04,2,Direct Traffic,1
94beb4a4,2025-02-11 19:13:34,1,Direct Traffic,0
94beb4a4,2025-02-11 23:07:43,2,Email,0
94cd0c7f,2025-02-10 02:15:40,1,Display Ads,1
94cd0c7f,2025-02-10 06:12:03,2,Referral,1
94cd0c7f,2025-02-10 06:56:37,3,Search Ads,1
94cd0c7f,2025-02-10 12:14:41,4,Direct Traffic,1
94cd0c7f,2025-02-11 03:42:24,5,Email,1
94cd0c7f,2025-02-11 05:51:01,6,Direct Traffic,1
94cd0c7f,2025-02-11 13:51:58,7,Social Media,0
953f6796,2025-02-10 19:05:16,1,Display Ads,1
953f6796,2025-02-11 07:41:36,2,Social Media,0
95415f22,2025-02-10 01:31:34,1,Search Ads,1
95415f22,2025-02-10 04:00:11,2,Social Media,0
95415f22,2025-02-10 18:34:38,3,Direct Traffic,1
95415f22,2025-02-10 18:57:36,4,Search Ads,0
95415f22,2025-02-11 00:48:26,5,Social Media,0
9550083d,2025-02-10 15:05:46,1,Email,0
9550083d,2025-02-11 09:13:14,2,Email,1
955d3be9,2025-02-10 07:58:59,1,Direct Traffic,1
955d3be9,2025-02-11 03:30:23,2,Social Media,1
955d3be9,2025-02-11 09:49:53,3,Social Media,1
95a4e3d2,2025-02-10 18:48:59,1,Social Media,1
95a4e3d2,2025-02-11 04:00:55,2,Email,0
95a4e3d2,2025-02-11 05:00:04,3,Search Ads,1
95a4e3d2,2025-02-11 21:20:40,4,Display Ads,0
95ba645d,2025-02-10 15:02:47,1,Referral,0
95ba645d,2025-02-11 10:56:36,2,Display Ads,1
95ba645d,2025-02-11 19:10:17,3,Social Media,0
95de5eec,2025-02-10 09:42:23,1,Referral,1
95de5eec,2025-02-10 18:55:45,2,Search Ads,0
95de5eec,2025-02-10 22:11:59,3,Email,0
95de5eec,2025-02-11 01:02:01,4,Referral,0
95de5eec,2025-02-11 16:10:48,5,Search Ads,1
95de5eec,2025-02-11 18:56:24,6,Email,1
95ea6f65,2025-02-10 20:10:21,1,Email,1
95ea6f65,2025-02-11 18:55:05,2,Display Ads,1
960c945e,2025-02-10 09:00:21,1,Referral,1
960c945e,2025-02-11 17:13:34,2,Direct Traffic,1
960c945e,2025-02-11 23:32:50,3,Social Media,0
9625c977,2025-02-10 03:39:39,1,Search Ads,1
9625c977,2025-02-10 08:16:51,2,Social Media,1
9625c977,2025-02-10 12:10:49,3,Social Media,1
9625c977,2025-02-10 17:07:37,4,Direct Traffic,1
9625c977,2025-02-11 06:50:56,5,Social Media,1
965058a5,2025-02-10 09:28:48,1,Social Media,0
965058a5,2025-02-10 12:22:16,2,Direct Traffic,1
965058a5,2025-02-10 13:05:37,3,Display Ads,0
965058a5,2025-02-11 00:01:33,4,Social Media,0
965058a5,2025-02-11 18:10:20,5,Referral,1
968585fe,2025-02-10 23:15:24,1,Direct Traffic,1
968585fe,2025-02-11 04:24:25,2,Display Ads,0
968585fe,2025-02-11 11:57:12,3,Referral,0
968585fe,2025-02-11 17:18:45,4,Direct Traffic,0
9691c37c,2025-02-10 02:50:15,1,Referral,0
9691c37c,2025-02-11 03:36:36,2,Referral,1
96af54da,2025-02-10 10:27:02,1,Social Media,0
96af54da,2025-02-10 16:08:31,2,Referral,0
96af54da,2025-02-10 18:07:05,3,Social Media,0
96af54da,2025-02-11 13:27:04,4,Direct Traffic,1
96c09b44,2025-02-10 06:10:05,1,Referral,0
96c09b44,2025-02-10 10:49:10,2,Email,1
96c09b44,2025-02-10 19:31:54,3,Email,1
96c9d88e,2025-02-10 09:16:50,1,Direct Traffic,1
96c9d88e,2025-02-11 01:43:47,2,Direct Traffic,0
96c9d88e,2025-02-11 03:40:22,3,Direct Traffic,0
96c9d88e,2025-02-11 03:54:32,4,Email,1
96c9d88e,2025-02-11 11:50:54,5,Social Media,0
96c9d88e,2025-02-11 21:26:55,6,Display Ads,0
96c9d88e,2025-02-11 22:28:15,7,Search Ads,0
96cf4ef9,2025-02-10 00:45:38,1,Direct Traffic,0
96cf4ef9,2025-02-10 10:24:31,2,Email,0
96cf4ef9,2025-02-10 21:48:23,3,Email,0
96cf605c,2025-02-10 02:36:47,1,Email,1
96cf605c,2025-02-10 07:05:22,2,Direct Traffic,0
96cf605c,2025-02-10 12:34:25,3,Direct Traffic,0
96cf605c,2025-02-10 14:35:51,4,Direct Traffic,0
96cf605c,2025-02-11 13:37:33,5,Social Media,0
96d89e26,2025-02-10 10:38:06,1,Display Ads,0
96d89e26,2025-02-11 06:03:32,2,Referral,0
96d89e26,2025-02-11 07:03:51,3,Direct Traffic,1
96d89e26,2025-02-11 15:44:50,4,Referral,1
96d89e26,2025-02-11 23:59:16,5,Social Media,0
96ef9720,2025-02-10 01:41:42,1,Referral,0
96ef9720,2025-02-10 06:36:50,2,Social Media,0
96ef9720,2025-02-10 18:55:27,3,Email,0
96ef9720,2025-02-10 20:06:27,4,Referral,0
9709b604,2025-02-10 15:56:20,1,Email,0
9709b604,2025-02-10 22:53:17,2,Social Media,1
9709b604,2025-02-11 01:39:49,3,Email,1
9709b604,2025-02-11 09:42:32,4,Search Ads,1
9709b604,2025-02-11 13:31:55,5,Search Ads,0
9709b604,2025-02-11 19:14:11,6,Referral,1
9709b604,2025-02-11 21:26:18,7,Search Ads,0
97536045,2025-02-10 02:17:25,1,Direct Traffic,1
97536045,2025-02-10 06:23:24,2,Social Media,0
97536045,2025-02-11 00:41:41,3,Social Media,1
97536045,2025-02-11 03:52:26,4,Referral,0
97536045,2025-02-11 15:23:41,5,Social Media,1
977da50b,2025-02-10 09:05:05,1,Direct Traffic,0
977da50b,2025-02-11 00:27:07,2,Display Ads,1
977da50b,2025-02-11 07:34:36,3,Direct Traffic,0
977da50b,2025-02-11 21:50:52,4,Referral,0
977e8712,2025-02-10 17:12:36,1,Referral,0
977e8712,2025-02-11 16:31:00,2,Email,0
97835fa3,2025-02-10 00:14:49,1,Search Ads,1
97835fa3,2025-02-10 08:29:12,2,Email,1
9786350f,2025-02-10 03:11:13,1,Email,0
9786350f,2025-02-10 08:03:41,2,Search Ads,0
9786350f,2025-02-11 01:12:45,3,Direct Traffic,0
9786350f,2025-02-11 18:44:54,4,Email,0
97a186dc,2025-02-10 10:25:27,1,Search Ads,0
97a186dc,2025-02-10 13:46:30,2,Search Ads,1
97a186dc,2025-02-11 00:21:10,3,Referral,1
97a186dc,2025-02-11 01:19:51,4,Search Ads,1
97a186dc,2025-02-11 14:22:26,5,Search Ads,1
97adefa4,2025-02-10 21:33:06,1,Email,1
97adefa4,2025-02-11 13:22:18,2,Search Ads,0
982386ea,2025-02-10 03:29:24,1,Referral,1
982386ea,2025-02-10 07:10:22,2,Direct Traffic,1
982386ea,2025-02-10 07:25:37,3,Display Ads,0
982386ea,2025-02-10 19:23:41,4,Social Media,0
982386ea,2025-02-10 19:46:51,5,Social Media,0
982386ea,2025-02-10 21:58:54,6,Search Ads,0
98491dc7,2025-02-11 04:06:57,1,Referral,0
98491dc7,2025-02-11 14:30:47,2,Social Media,1
984a3cca,2025-02-10 07:15:37,1,Referral,1
984a3cca,2025-02-10 09:12:07,2,Display Ads,0
984a3cca,2025-02-11 01:08:27,3,Display Ads,1
984a3cca,2025-02-11 16:10:31,4,Email,0
984e2060,2025-02-10 11:55:11,1,Social Media,1
984e2060,2025-02-10 15:16:34,2,Social Media,1
984e2060,2025-02-10 21:11:49,3,Search Ads,0
98624ebc,2025-02-10 13:07:16,1,Email,0
98624ebc,2025-02-10 18:23:18,2,Social Media,1
98624ebc,2025-02-11 12:22:32,3,Search Ads,0
98624ebc,2025-02-11 19:52:37,4,Email,1
98887a7b,2025-02-11 04:00:02,1,Search Ads,0
989552ee,2025-02-11 07:13:15,1,Social Media,1
989552ee,2025-02-11 09:15:51,2,Referral,1
98e46759,2025-02-10 19:23:57,1,Referral,0
98e46759,2025-02-11 22:56:45,2,Display Ads,0
98f51a6e,2025-02-10 12:22:13,1,Referral,1
98f51a6e,2025-02-10 13:50:00,2,Social Media,0
98f51a6e,2025-02-11 13:01:09,3,Search Ads,1
98f51a6e,2025-02-11 18:33:12,4,Social Media,0
98f51a6e,2025-02-11 22:28:30,5,Email,1
98ff62cc,2025-02-11 08:47:33,1,Search Ads,1
98ff62cc,2025-02-11 18:59:26,2,Email,0
990532cb,2025-02-10 00:59:43,1,Display Ads,1
990532cb,2025-02-11 09:02:26,2,Search Ads,1
99854a5b,2025-02-10 03:18:05,1,Display Ads,0
99854a5b,2025-02-10 10:33:23,2,Search Ads,1
99854a5b,2025-02-10 20:30:54,3,Email,1
99854a5b,2025-02-11 08:53:43,4,Email,0
9996427b,2025-02-10 07:24:22,1,Email,1
9996427b,2025-02-10 15:17:08,2,Social Media,0
99d2031e,2025-02-11 22:02:42,1,Direct Traffic,0
99dd4bc2,2025-02-10 13:03:50,1,Social Media,1
99dd4bc2,2025-02-10 14:34:47,2,Direct Traffic,1
99dd4bc2,2025-02-10 14:50:27,3,Search Ads,1
99dd4bc2,2025-02-10 16:39:02,4,Search Ads,0
99dd4bc2,2025-02-10 16:49:30,5,Referral,1
99dd4bc2,2025-02-11 19:14:18,6,Display Ads,1
99ec978b,2025-02-10 22:35:38,1,Display Ads,1
99ec978b,2025-02-11 10:14:53,2,Search Ads,0
99fa57aa,2025-02-11 00:51:50,1,Display Ads,1
99fa57aa,2025-02-11 05:03:51,2,Social Media,1
99fa57aa,2025-02-11 06:55:39,3,Social Media,1
99fa57aa,2025-02-11 18:53:28,4,Social Media,1
99fa57aa,2025-02-11 20:49:44,5,Email,1
99fc9d75,2025-02-10 00:33:46,1,Social Media,1
99fc9d75,2025-02-10 01:50:08,2,Display Ads,0
99fc9d75,2025-02-10 09:26:34,3,Search Ads,1
99fc9d75,2025-02-10 11:04:38,4,Social Media,1
99fc9d75,2025-02-11 17:18:42,5,Search Ads,1
99fe4cbc,2025-02-10 10:38:33,1,Referral,0
9a2df747,2025-02-10 07:21:57,1,Search Ads,0
9a2df747,2025-02-11 13:24:36,2,Referral,1
9a2df747,2025-02-11 13:55:34,3,Email,0
9a3cc7b8,2025-02-11 07:56:31,1,Direct Traffic,1
9a764daf,2025-02-10 08:43:00,1,Social Media,1
9a764daf,2025-02-10 15:49:46,2,Social Media,0
9a764daf,2025-02-10 22:44:03,3,Display Ads,1
9a764daf,2025-02-11 02:26:54,4,Referral,0
9a764daf,2025-02-11 09:24:19,5,Referral,1
9a764daf,2025-02-11 12:45:29,6,Social Media,1
9a764daf,2025-02-11 20:08:10,7,Email,0
9aad5ba8,2025-02-10 01:59:18,1,Display Ads,0
9aad5ba8,2025-02-10 03:05:05,2,Direct Traffic,1
9aad5ba8,2025-02-10 08:50:19,3,Referral,1
9abb1576,2025-02-10 12:18:32,1,Email,0
9abb1576,2025-02-11 12:33:32,2,Display Ads,1
9abb1576,2025-02-11 17:44:22,3,Display Ads,0
9acc0efa,2025-02-10 19:20:59,1,Email,1
9ad617e1,2025-02-10 21:35:36,1,Direct Traffic,0
9ad617e1,2025-02-11 09:39:17,2,Search Ads,0
9ad617e1,2025-02-11 21:34:24,3,Search Ads,0
9aeaea46,2025-02-10 11:35:19,1,Direct Traffic,0
9aeaea46,2025-02-10 15:39:23,2,Email,0
9aeaea46,2025-02-11 05:36:06,3,Direct Traffic,0
9aeaea46,2025-02-11 11:27:13,4,Social Media,1
9aeaea46,2025-02-11 19:32:53,5,Direct Traffic,1
9af32a40,2025-02-10 05:53:52,1,Search Ads,0
9af32a40,2025-02-11 03:15:33,2,Display Ads,0
9af32a40,2025-02-11 07:15:38,3,Email,0
9af32a40,2025-02-11 09:01:46,4,Social Media,1
9b0e2c00,2025-02-10 03:47:31,1,Referral,1
9b0e2c00,2025-02-11 20:27:41,2,Referral,1
9b139f13,2025-02-10 03:35:55,1,Social Media,0
9b139f13,2025-02-11 06:51:38,2,Search Ads,0
9b1596bc,2025-02-11 22:59:44,1,Direct Traffic,1
9b5cab46,2025-02-11 22:01:07,1,Email,0
9b91812d,2025-02-10 10:31:13,1,Referral,0
9b91812d,2025-02-10 10:51:17,2,Email,1
9b91812d,2025-02-10 11:48:29,3,Referral,1
9b91812d,2025-02-10 15:47:47,4,Referral,1
9b91812d,2025-02-11 19:45:46,5,Social Media,0
9bb5fc09,2025-02-11 12:22:41,1,Direct Traffic,0
9bbb9797,2025-02-11 02:40:12,1,Social Media,1
9bbb9797,2025-02-11 02:46:25,2,Direct Traffic,1
9bdb98cd,2025-02-10 06:59:48,1,Referral,1
9bdb98cd,2025-02-10 11:28:16,2,Referral,0
9bdb98cd,2025-02-10 17:53:53,3,Display Ads,0
9bdb98cd,2025-02-10 19:28:07,4,Social Media,1
9bdb98cd,2025-02-11 02:46:17,5,Display Ads,0
9be3209f,2025-02-10 00:48:21,1,Referral,1
9be3209f,2025-02-11 08:23:29,2,Email,0
9be3209f,2025-02-11 13:36:48,3,Search Ads,0
9c214d16,2025-02-10 21:22:13,1,Search Ads,0
9c214d16,2025-02-11 04:41:09,2,Direct Traffic,1
9c214d16,2025-02-11 18:12:59,3,Social Media,0
9c2c6c87,2025-02-10 06:30:03,1,Referral,0
9c2c6c87,2025-02-10 21:33:04,2,Display Ads,1
9c2c6c87,2025-02-10 22:05:24,3,Display Ads,0
9c2fdb6f,2025-02-10 05:31:40,1,Referral,0
9c2fdb6f,2025-02-10 14:35:47,2,Referral,1
9c2fdb6f,2025-02-11 00:31:28,3,Email,1
9c2fdb6f,2025-02-11 06:23:30,4,Display Ads,1
9c2fdb6f,2025-02-11 07:58:35,5,Referral,1
9c2fdb6f,2025-02-11 08:48:43,6,Display Ads,0
9c2fdb6f,2025-02-11 21:57:31,7,Referral,1
9c6ce9e8,2025-02-10 02:31:49,1,Email,1
9c6ce9e8,2025-02-10 17:29:20,2,Social Media,1
9c6ce9e8,2025-02-10 23:57:13,3,Search Ads,1
9c8ddade,2025-02-10 09:48:00,1,Social Media,1
9c8ddade,2025-02-11 15:54:24,2,Search Ads,1
9c8ddade,2025-02-11 23:05:41,3,Display Ads,1
9c98b983,2025-02-10 03:45:10,1,Referral,1
9cb4b97a,2025-02-11 05:37:12,1,Email,1
9cb4b97a,2025-02-11 18:10:36,2,Display Ads,1
9cb4b97a,2025-02-11 20:45:13,3,Email,1
9cebaf4f,2025-02-10 02:27:13,1,Social Media,0
9cebaf4f,2025-02-10 17:39:15,2,Search Ads,1
9cfba838,2025-02-10 02:26:50,1,Direct Traffic,0
9cfba838,2025-02-10 18:14:44,2,Social Media,1
9cfba838,2025-02-10 23:09:12,3,Email,0
9cfba838,2025-02-11 00:01:55,4,Display Ads,0
9cfba838,2025-02-11 08:27:52,5,Email,0
9cfba838,2025-02-11 09:00:50,6,Email,0
9d21d69b,2025-02-10 22:14:28,1,Referral,0
9d21d69b,2025-02-11 02:20:28,2,Display Ads,1
9d4fbdea,2025-02-10 01:52:01,1,Display Ads,0
9d4fbdea,2025-02-10 09:00:53,2,Email,0
9d4fbdea,2025-02-10 20:44:13,3,Social Media,1
9d4fbdea,2025-02-11 01:55:26,4,Email,1
9d4fbdea,2025-02-11 02:32:34,5,Direct Traffic,0
9d99eaf2,2025-02-10 12:42:41,1,Social Media,0
9d99eaf2,2025-02-10 22:29:10,2,Direct Traffic,0
9d9ded15,2025-02-10 05:36:20,1,Direct Traffic,1
9d9ded15,2025-02-10 10:19:33,2,Social Media,0
9d9ded15,2025-02-10 14:05:12,3,Referral,1
9d9ded15,2025-02-10 19:46:31,4,Search Ads,0
9d9ded15,2025-02-11 18:59:44,5,Social Media,0
9dca3875,2025-02-11 12:21:17,1,Search Ads,0
9dca3875,2025-02-11 16:27:33,2,Email,0
9dca3875,2025-02-11 22:50:54,3,Referral,1
9dd848fa,2025-02-10 02:43:10,1,Search Ads,0
9de2daac,2025-02-10 10:13:23,1,Display Ads,1
9de2daac,2025-02-10 12:14:23,2,Display Ads,1
9de2daac,2025-02-11 13:08:23,3,Direct Traffic,0
9e222596,2025-02-10 00:44:36,1,Display Ads,0
9e222596,2025-02-10 10:44:31,2,Direct Traffic,1
9e222596,2025-02-10 12:57:16,3,Search Ads,1
9e222596,2025-02-11 11:06:53,4,Display Ads,1
9e222596,2025-02-11 20:07:09,5,Direct Traffic,0
9e5d65dc,2025-02-10 20:54:52,1,Search Ads,0
9e5d65dc,2025-02-11 22:08:52,2,Direct Traffic,0
9e6402ef,2025-02-10 03:39:28,1,Display Ads,0
9e6402ef,2025-02-10 19:07:31,2,Direct Traffic,0
9e6402ef,2025-02-11 01:07:23,3,Referral,1
9e6402ef,2025-02-11 09:40:35,4,Display Ads,1
9e6402ef,2025-02-11 12:35:37,5,Referral,0
9e7287b4,2025-02-10 04:31:33,1,Display Ads,1
9e7287b4,2025-02-10 17:14:18,2,Search Ads,0
9e7287b4,2025-02-10 20:07:59,3,Referral,0
9e7287b4,2025-02-11 13:56:04,4,Direct Traffic,0
9e7287b4,2025-02-11 15:36:26,5,Search Ads,1
9e8bb429,2025-02-10 00:52:39,1,Referral,1
9e8bb429,2025-02-10 08:28:31,2,Referral,0
9e8bb429,2025-02-10 10:44:23,3,Display Ads,0
9e8bb429,2025-02-10 20:12:15,4,Email,0
9e8bb429,2025-02-10 20:33:31,5,Email,1
9e8bb429,2025-02-11 05:27:52,6,Display Ads,1
9e8bb429,2025-02-11 16:01:05,7,Direct Traffic,1
9e8bb429,2025-02-11 19:12:45,8,Direct Traffic,0
9e8bb429,2025-02-11 21:02:15,9,Search Ads,1
9e9fea21,2025-02-10 13:47:21,1,Email,0
9e9fea21,2025-02-11 11:30:43,2,Email,0
9e9fea21,2025-02-11 16:43:03,3,Social Media,0
9eb08790,2025-02-10 12:14:25,1,Direct Traffic,1
9eb08790,2025-02-10 19:32:59,2,Referral,1
9eb08790,2025-02-10 22:08:09,3,Direct Traffic,1
9eb08790,2025-02-11 00:04:38,4,Social Media,0
9eba9d7a,2025-02-10 23:06:31,1,Direct Traffic,0
9eba9d7a,2025-02-11 00:36:52,2,Referral,1
9eba9d7a,2025-02-11 16:42:20,3,Display Ads,1
9eba9d7a,2025-02-11 20:56:41,4,Social Media,1
9ec55e6a,2025-02-10 01:50:17,1,Direct Traffic,0
9ec55e6a,2025-02-10 22:02:45,2,Email,1
9ec55e6a,2025-02-11 10:09:44,3,Social Media,0
9ec55e6a,2025-02-11 15:38:24,4,Display Ads,0
9eed547c,2025-02-10 07:17:34,1,Search Ads,0
9eed547c,2025-02-10 16:50:17,2,Referral,1
9eed547c,2025-02-10 19:12:32,3,Referral,0
9eed547c,2025-02-11 04:46:49,4,Social Media,0
9eed547c,2025-02-11 19:16:15,5,Referral,0
9ef76045,2025-02-10 13:03:05,1,Social Media,1
9ef76045,2025-02-10 14:23:48,2,Display Ads,0
9f0fd7f5,2025-02-11 19:49:50,1,Social Media,1
9f0fe04e,2025-02-10 08:37:42,1,Search Ads,0
9f0fe04e,2025-02-10 09:33:34,2,Social Media,1
9f0fe04e,2025-02-11 00:21:53,3,Referral,0
9f0fe04e,2025-02-11 07:14:28,4,Display Ads,0
9f0fe04e,2025-02-11 11:27:12,5,Referral,0
9f0fe04e,2025-02-11 17:16:15,6,Direct Traffic,1
9f24f02b,2025-02-10 05:35:59,1,Email,0
9f24f02b,2025-02-11 05:09:20,2,Display Ads,0
9f27568f,2025-02-10 07:43:35,1,Direct Traffic,0
9f27568f,2025-02-11 20:56:16,2,Social Media,1
9f29d4e1,2025-02-10 04:46:38,1,Direct Traffic,0
9f29d4e1,2025-02-10 16:35:43,2,Direct Traffic,1
9f29d4e1,2025-02-11 00:21:21,3,Search Ads,0
9f29d4e1,2025-02-11 01:37:05,4,Display Ads,1
9f3d4ead,2025-02-10 15:42:37,1,Email,1
9f3d4ead,2025-02-10 18:20:25,2,Display Ads,0
9f3d4ead,2025-02-10 18:37:47,3,Email,1
9f3d4ead,2025-02-11 01:12:04,4,Direct Traffic,0
9f4619a4,2025-02-11 03:23:09,1,Search Ads,0
9f4619a4,2025-02-11 11:23:17,2,Referral,1
9f7e1de1,2025-02-10 03:43:41,1,Email,1
9f7e1de1,2025-02-10 23:14:46,2,Referral,0
9f7e1de1,2025-02-11 21:17:16,3,Social Media,0
9f9c49a0,2025-02-10 09:56:55,1,Direct Traffic,1
9f9c49a0,2025-02-10 22:30:50,2,Referral,0
9f9c49a0,2025-02-11 07:57:37,3,Display Ads,1
9f9c49a0,2025-02-11 11:51:27,4,Email,0
9f9c49a0,2025-02-11 20:54:08,5,Referral,1
9f9da580,2025-02-10 18:25:06,1,Social Media,0
9f9da580,2025-02-11 07:17:05,2,Search Ads,1
9fa35f41,2025-02-10 20:54:30,1,Social Media,0
9fa35f41,2025-02-11 03:27:09,2,Referral,0
9fa35f41,2025-02-11 06:17:27,3,Referral,1
9fa35f41,2025-02-11 10:14:40,4,Search Ads,0
9fa35f41,2025-02-11 11:31:23,5,Search Ads,1
9fa35f41,2025-02-11 21:41:11,6,Email,0
9fbae4cd,2025-02-10 10:17:59,1,Social Media,0
9fbae4cd,2025-02-10 23:51:06,2,Referral,0
9fbae4cd,2025-02-11 18:40:18,3,Search Ads,1
9fc8f5ac,2025-02-10 01:50:13,1,Email,0
9fc8f5ac,2025-02-10 13:05:13,2,Search Ads,0
9fc8f5ac,2025-02-10 17:47:20,3,Social Media,0
9fc8f5ac,2025-02-11 01:21:08,4,Display Ads,0
9fc8f5ac,2025-02-11 15:29:09,5,Display Ads,0
9fc8f5ac,2025-02-11 21:10:39,6,Display Ads,1
a034837f,2025-02-10 03:35:41,1,Search Ads,0
a034837f,2025-02-11 05:02:03,2,Direct Traffic,1
a04011d5,2025-02-11 23:49:56,1,Referral,0
a04e0b51,2025-02-10 06:53:24,1,Email,1
a04e0b51,2025-02-10 18:29:25,2,Referral,1
a04e0b51,2025-02-11 20:20:45,3,Referral,1
a05cde65,2025-02-10 06:57:59,1,Social Media,0
a05cde65,2025-02-10 16:06:14,2,Referral,0
a05cde65,2025-02-11 07:15:17,3,Display Ads,1
a05cde65,2025-02-11 23:52:34,4,Email,1
a0a7fe08,2025-02-10 08:27:10,1,Email,0
a0a7fe08,2025-02-11 00:56:53,2,Display Ads,0
a0aa61e1,2025-02-10 02:46:03,1,Social Media,1
a0aa61e1,2025-02-10 03:17:40,2,Direct Traffic,1
a0aa61e1,2025-02-10 12:53:46,3,Display Ads,1
a0aa61e1,2025-02-10 17:47:50,4,Search Ads,0
a0aa61e1,2025-02-11 15:59:19,5,Social Media,0
a0c2a019,2025-02-10 01:09:31,1,Referral,1
a0c2a019,2025-02-11 14:52:43,2,Email,0
a0c2a019,2025-02-11 18:01:22,3,Search Ads,0
a0ce507d,2025-02-11 08:55:25,1,Direct Traffic,1
a0ce507d,2025-02-11 22:37:23,2,Direct Traffic,0
a0d5db4a,2025-02-10 02:35:16,1,Direct Traffic,1
a0d5db4a,2025-02-10 09:50:27,2,Display Ads,1
a0d5db4a,2025-02-10 12:33:25,3,Referral,0
a0d5db4a,2025-02-11 10:44:26,4,Referral,1
a0d5db4a,2025-02-11 22:59:13,5,Email,1
a0d5db4a,2025-02-11 23:41:05,6,Email,1
a0ef8c17,2025-02-10 04:23:23,1,Search Ads,1
a0ef8c17,2025-02-10 13:42:40,2,Referral,1
a0ef8c17,2025-02-10 13:48:58,3,Referral,1
a0ef8c17,2025-02-10 15:57:29,4,Direct Traffic,1
a0fbc6a1,2025-02-11 04:57:52,1,Social Media,0
